"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"DRF15","OUT010",548.028531705266
"FDV27","OUT027",2898.1821545028
"NCJ06","OUT049",1988.97590803355
"FDN02","OUT018",3010.14150627195
"FDQ51","OUT049",912.875752772761
"FDQ07","OUT017",3690.61022973771
"FDS45","OUT049",1845.37428909462
"NCJ06","OUT045",1838.31917630058
"FDD36","OUT035",2022.37759134068
"FDY25","OUT045",2833.33951246635
"FDU52","OUT046",2492.38027866904
"DRK47","OUT017",3688.37056804504
"NCL30","OUT017",2117.34991529674
"FDN22","OUT035",4131.68066870152
"NCF30","OUT027",3414.04386724843
"FDK03","OUT035",4187.59043700315
"FDT45","OUT017",1048.7880424484
"NCC54","OUT027",5203.28054667883
"FDP08","OUT018",2850.05979054101
"FDU44","OUT046",2672.85981523173
"DRG39","OUT035",1022.54117234061
"FDU32","OUT049",2062.03625346998
"FDY27","OUT049",2938.47280123203
"NCP54","OUT013",1967.06678313443
"NCZ41","OUT049",2093.49563196674
"DRL49","OUT013",2343.67674439008
"FDI05","OUT018",978.436379046166
"FDY56","OUT045",3577.10096771825
"DRC13","OUT013",2055.64243277197
"NCV29","OUT017",2951.41009888137
"FDR24","OUT049",1567.91949212585
"FDZ34","OUT018",2759.05868314933
"FDP37","OUT035",2133.97469342186
"FDX08","OUT027",4346.18840172594
"FDS57","OUT045",2229.99204000088
"NCG18","OUT049",1718.37755105395
"FDK25","OUT018",2439.69741068881
"FDH53","OUT049",1448.89722818405
"DRI59","OUT018",3256.18742737424
"FDA52","OUT046",2846.13958812188
"FDT20","OUT010",-1269.386539921
"FDE36","OUT019",750.376080281325
"FDI24","OUT017",2881.67825757486
"FDB28","OUT018",2849.34113774571
"FDV11","OUT017",2951.07870458365
"FDP01","OUT046",2519.28355533104
"FDD34","OUT027",4067.73397773996
"FDJ50","OUT027",2335.20676284634
"FDZ44","OUT013",1942.16416740169
"DRO59","OUT035",1351.09014848117
"DRB48","OUT045",613.051830674416
"FDR21","OUT018",2528.87962671181
"NCE42","OUT010",1776.93894598568
"FDO23","OUT046",1479.29968951899
"NCE30","OUT018",3074.98712798018
"FDQ22","OUT035",781.882175456872
"FDY01","OUT045",1791.40771075298
"FDS08","OUT017",2947.17626465846
"FDG28","OUT018",3642.17425103336
"FDQ51","OUT018",578.990847413222
"FDB05","OUT017",4011.56624212522
"FDO56","OUT049",2017.7873853556
"FDE02","OUT018",1186.86611936365
"FDN45","OUT017",3648.87596050255
"FDS09","OUT013",906.046659886835
"NCA54","OUT018",2579.8030483765
"FDP09","OUT010",1500.19666802254
"FDC53","OUT045",1531.30946390094
"NCM55","OUT017",3043.17356513523
"FDL09","OUT018",2466.4831147378
"FDA11","OUT019",-399.532900684884
"FDA50","OUT045",1439.85009120756
"FDC23","OUT017",2972.4386185544
"FDE22","OUT049",2670.23737555531
"FDD23","OUT046",3018.6852681734
"NCA29","OUT049",2828.62421066756
"FDK38","OUT046",2378.03371006664
"DRC13","OUT046",1974.65529287318
"NCP43","OUT049",2937.36398676667
"FDX28","OUT049",1682.07261954169
"FDF08","OUT049",1597.44231660122
"FDZ33","OUT046",2418.07359013978
"FDD10","OUT049",2996.52133163682
"FDO58","OUT017",2726.68711644321
"FDI50","OUT017",3792.2150579061
"FDO58","OUT045",2602.686855971
"FDX08","OUT013",2928.98675211185
"NCK17","OUT010",-1249.64258078943
"FDF39","OUT035",4281.76725509652
"FDU45","OUT010",-62.2159961636878
"NCJ18","OUT018",1548.89550803809
"DRC27","OUT019",1951.28274474852
"DRC25","OUT035",1505.15495254952
"FDU59","OUT035",2709.54272667655
"FDU28","OUT035",3175.42292481813
"NCP30","OUT046",654.619927904264
"FDB39","OUT018",654.845090572822
"FDE41","OUT013",1461.52091383011
"DRH11","OUT010",-984.718829134395
"FDA58","OUT045",3662.00990687593
"FDU50","OUT046",1876.16790252212
"FDM34","OUT013",2103.82771747899
"FDM44","OUT027",3106.88036789769
"FDR39","OUT045",2836.89642958888
"FDM25","OUT045",2765.44587023897
"FDQ49","OUT049",2655.17033608542
"DRH25","OUT018",603.555351957932
"FDM09","OUT027",4229.36211824736
"FDL44","OUT019",715.304067108167
"NCR42","OUT018",214.324927850319
"DRL59","OUT046",885.602952524764
"FDX43","OUT013",2732.1343097972
"DRK47","OUT010",1659.65560167881
"FDU48","OUT018",1814.37016750611
"FDY12","OUT045",799.022703014759
"NCN43","OUT018",1674.13919788448
"NCM55","OUT018",2627.26880157601
"FDQ21","OUT027",3435.20453891939
"FDX13","OUT035",4081.47057246312
"NCK30","OUT027",5388.9658340294
"FDG20","OUT049",2932.42170632682
"DRG27","OUT017",738.116513838016
"FDY14","OUT018",3839.53993498775
"FDP59","OUT035",1830.14634145628
"FDU60","OUT017",2846.214040338
"NCC18","OUT019",774.425442457232
"DRJ39","OUT017",3564.69632986957
"FDS07","OUT049",1916.11795853863
"FDM08","OUT027",5041.11396244903
"FDP51","OUT045",1882.60228822372
"FDU16","OUT035",1503.79534588302
"FDH12","OUT013",1731.05459504282
"DRE48","OUT010",1173.2795960926
"NCL42","OUT027",5266.23668926723
"FDR21","OUT045",2769.76442953541
"NCW29","OUT035",2223.28243347727
"FDO11","OUT013",4005.49327640374
"NCM31","OUT049",2368.59499202273
"FDV35","OUT019",569.377362525056
"FDF58","OUT017",1172.2629376885
"NCE43","OUT049",2759.91224045567
"FDA02","OUT035",2518.12258713981
"DRL37","OUT010",-1187.15242062593
"FDR24","OUT018",1231.13784828701
"FDW59","OUT049",1432.57035289114
"FDS22","OUT049",910.116895939512
"FDW24","OUT017",942.94359172962
"FDU24","OUT035",1689.36307781929
"FDA21","OUT027",4423.60034130718
"FDH58","OUT027",3336.83495655261
"FDW36","OUT018",1388.22866702735
"FDI45","OUT027",4229.15667266969
"FDU01","OUT018",2719.35906594883
"FDF35","OUT027",3192.30798976326
"FDU43","OUT019",1898.86949781376
"FDE24","OUT019",419.497848690234
"FDK50","OUT049",2714.97533342543
"FDG31","OUT045",998.806174758332
"FDC60","OUT045",1411.12656072402
"FDL36","OUT013",1478.15649706071
"FDP21","OUT013",3093.6788507943
"FDW16","OUT045",1432.21135583857
"FDX02","OUT017",3664.87088385588
"FDQ58","OUT027",3956.27237210754
"FDT51","OUT046",1820.46833407565
"FDD59","OUT049",1422.18162285814
"NCM42","OUT018",1447.09842674415
"FDA57","OUT018",408.990252373864
"FDZ48","OUT035",1930.40489321047
"FDE46","OUT045",2412.4115878067
"NCZ30","OUT019",5.56595072067796
"FDB56","OUT017",3135.81107517797
"FDA25","OUT027",3163.68216861643
"FDD20","OUT013",2047.5778935304
"FDL25","OUT013",1539.93838433825
"NCO18","OUT049",2892.58968733369
"FDJ45","OUT017",658.485394154038
"FDR12","OUT035",2911.01992901823
"NCF19","OUT010",-1146.9460157146
"FDK25","OUT046",2681.35592221262
"NCR17","OUT046",1816.582127829
"FDC52","OUT046",2497.78547105647
"NCA54","OUT017",2958.14276756829
"FDR45","OUT010",1879.56083521647
"NCM19","OUT049",1896.9533040936
"FDF39","OUT027",5607.18309387474
"FDX23","OUT049",1653.23598967748
"FDD58","OUT027",3064.19799605731
"FDX28","OUT013",1630.3821675363
"NCD31","OUT013",2617.12170416713
"FDU57","OUT018",2205.66561098378
"FDI27","OUT046",802.546311507917
"NCM42","OUT046",1708.26130304969
"FDD32","OUT027",2816.83580576879
"FDI34","OUT013",3707.10015121705
"NCM29","OUT049",2155.22091333438
"FDG46","OUT018",1590.00917579276
"DRC01","OUT010",-1048.55597646122
"FDB15","OUT027",5536.80735558131
"NCA17","OUT027",3863.34630479244
"FDF10","OUT046",2430.87391521603
"FDR26","OUT027",4290.40196615785
"FDI02","OUT049",1918.6285574266
"NCM54","OUT010",85.5708698248737
"FDF14","OUT013",2474.9426095397
"FDJ33","OUT010",60.0795791059327
"FDM20","OUT035",4024.73869319163
"FDC03","OUT027",4572.31581878191
"NCX05","OUT046",1840.3914856955
"NCM41","OUT027",2918.69137465889
"NCU29","OUT010",468.764560468924
"FDQ59","OUT017",1484.56760192074
"FDH46","OUT010",-225.710192754799
"FDH09","OUT013",882.667942629637
"NCD06","OUT045",674.995240247041
"FDC15","OUT035",2618.85987723617
"DRD37","OUT027",2201.1896976744
"FDT28","OUT027",3859.41302698885
"FDR28","OUT027",4119.40248864398
"FDT38","OUT017",1486.95420830688
"FDV34","OUT027",2725.43659913307
"FDY52","OUT035",1212.89700247475
"FDB34","OUT013",1435.17646232822
"DRL23","OUT018",1413.34079250018
"DRB24","OUT046",2480.57123089847
"FDJ50","OUT046",915.414392064399
"FDQ49","OUT035",2672.71387110784
"FDP20","OUT035",2143.46361082938
"FDV19","OUT027",4067.4799603907
"NCR54","OUT045",2991.43789505049
"FDO09","OUT010",2193.77493839789
"FDS57","OUT018",2047.82226871285
"FDN10","OUT049",1988.47234820456
"FDV23","OUT049",2079.62736546613
"FDY28","OUT049",3535.2281858832
"DRG51","OUT013",2630.68937820174
"FDD45","OUT019",-410.094727156882
"NCL18","OUT027",4445.52458201692
"NCM29","OUT013",2098.44246092362
"FDF17","OUT027",4547.85760102086
"FDE22","OUT017",2713.40406033169
"FDQ22","OUT017",737.568941295583
"FDS01","OUT013",2894.671677476
"FDW35","OUT027",2155.86672475438
"FDJ33","OUT046",2028.69194395868
"NCF54","OUT035",2857.0030904651
"FDE09","OUT013",1813.2472501975
"NCE06","OUT045",2483.10192902252
"DRH49","OUT049",1391.42884435767
"FDY43","OUT045",2656.90763041743
"NCT05","OUT017",4085.41563269146
"FDZ34","OUT045",2972.29804038734
"FDL38","OUT017",1561.84145049837
"FDZ31","OUT017",3156.29020682404
"FDR14","OUT035",1060.46843097566
"NCN54","OUT049",1341.9233713335
"NCC42","OUT027",3706.59951308731
"FDK08","OUT017",1748.64128515629
"FDP59","OUT013",1763.95978838722
"FDV22","OUT035",2735.14444544994
"FDD33","OUT035",3848.15798471095
"DRE60","OUT027",5019.17907409471
"FDK52","OUT046",3592.24670512718
"FDA02","OUT017",2514.71212286298
"FDM56","OUT049",1859.98997152559
"FDE57","OUT035",2457.10839168836
"FDM32","OUT045",1382.24638399768
"NCQ30","OUT027",3363.8293499001
"FDQ27","OUT027",3170.56581291259
"FDT60","OUT027",3432.19508543993
"FDU43","OUT049",3939.70926972656
"NCO55","OUT035",1832.20971626931
"FDG02","OUT045",2957.25197178971
"FDJ28","OUT013",3053.39281962189
"FDP40","OUT045",1764.59806918328
"FDJ38","OUT045",2988.58773144257
"NCC54","OUT017",3887.75498576968
"NCZ41","OUT046",1981.65521386405
"FDK38","OUT019",503.892126403089
"FDU52","OUT013",2526.24365115591
"FDC40","OUT046",1262.8259680871
"NCR30","OUT017",1267.5662754319
"NCN18","OUT017",1846.89365989099
"FDB50","OUT035",1385.26313790204
"FDG04","OUT013",3019.16161716676
"FDR26","OUT035",2964.23616902269
"NCT17","OUT018",2695.3243252406
"FDX35","OUT027",5078.78550103876
"FDS12","OUT046",2001.39171196147
"NCZ29","OUT027",3435.28038873732
"FDB38","OUT010",722.058723167217
"FDP12","OUT013",682.36191780642
"FDP22","OUT046",918.411663120885
"FDS26","OUT018",3789.65370814112
"FDR52","OUT046",3070.4549045463
"DRJ13","OUT046",2573.93752125928
"FDU48","OUT027",3525.55053440043
"FDE29","OUT035",1149.99870342399
"NCT29","OUT049",2021.86286669684
"DRK37","OUT018",2699.89597966206
"FDK55","OUT046",1412.70107589079
"FDR07","OUT046",1554.69934988471
"FDO21","OUT027",5082.6551290374
"FDK46","OUT049",4184.67934878408
"FDB12","OUT045",1637.91784962777
"FDT31","OUT027",4463.49972949236
"FDJ33","OUT045",1961.02741604805
"FDC26","OUT027",3191.44842959779
"NCQ02","OUT045",2891.14445918263
"FDP08","OUT010",1173.4098675838
"FDB11","OUT027",5046.422236362
"FDV55","OUT013",2411.92206255592
"FDW20","OUT049",2056.85108447985
"NCJ18","OUT019",-47.4414692784117
"FDC41","OUT018",924.535995439828
"FDE14","OUT027",3123.0774958719
"FDG35","OUT013",2895.14197409148
"FDF45","OUT035",1181.03843944632
"FDS19","OUT027",2751.17105691164
"FDS58","OUT019",723.772644296834
"FDA26","OUT017",3642.00014072004
"FDM32","OUT049",1533.76428074008
"FDL45","OUT046",2031.32168957969
"FDZ55","OUT049",2682.9403930202
"FDY37","OUT049",2440.3612891927
"FDO46","OUT046",3084.14610170981
"FDQ60","OUT046",1937.671667038
"FDA19","OUT018",1807.07603326902
"FDL15","OUT046",2482.68341471918
"FDM10","OUT018",3133.24885537582
"NCL05","OUT017",801.183388699272
"DRK49","OUT010",-1225.75192186368
"NCE18","OUT027",5369.79298575188
"FDG40","OUT049",653.842982923368
"DRI59","OUT045",3449.45631297437
"FDK28","OUT035",4151.29091440004
"NCD06","OUT019",-1173.93525456062
"FDO11","OUT019",2071.47999712792
"FDK27","OUT046",1912.77714169058
"FDT43","OUT027",2318.22237031923
"FDD38","OUT018",1414.68201075318
"FDA16","OUT049",3597.37169306987
"FDL14","OUT027",3976.52602453815
"NCM17","OUT049",810.258100302146
"FDD20","OUT045",1927.16652697803
"FDA40","OUT045",1385.42604975576
"FDL43","OUT045",1184.35931597839
"FDV15","OUT045",1554.84265933186
"FDE52","OUT046",1484.37622026992
"NCL17","OUT010",392.610648516783
"NCJ31","OUT045",3662.78787713658
"FDR60","OUT045",1176.00691712905
"NCA18","OUT035",1962.04617964432
"FDS21","OUT027",2584.38828155257
"FDW09","OUT035",1467.36684790131
"FDL26","OUT035",2626.27254213971
"FDS47","OUT018",1137.04968188118
"FDC39","OUT046",3279.48595852261
"FDT51","OUT035",1970.35947037979
"FDK40","OUT035",4256.70184617091
"NCG19","OUT045",3603.87775446278
"FDZ07","OUT046",1098.353890202
"FDF08","OUT027",2934.41415563756
"FDO04","OUT013",970.66386636642
"FDK41","OUT018",1048.26341701002
"FDP15","OUT049",4086.76564014235
"NCD43","OUT018",1381.86133886319
"NCP18","OUT013",2412.53414564623
"FDZ51","OUT046",1538.94957862937
"DRH13","OUT035",1875.59087593869
"FDF38","OUT045",641.226653137809
"NCI43","OUT045",736.373819325661
"FDM38","OUT027",2401.53892667317
"FDS03","OUT013",1118.37596575918
"DRJ47","OUT017",2829.64107404138
"FDT50","OUT010",-334.574737604125
"FDV02","OUT046",2746.89099462784
"NCG18","OUT017",1746.6360206806
"FDW52","OUT046",2682.31371506023
"FDS40","OUT035",738.421048259045
"FDN31","OUT017",3134.74987510175
"FDA37","OUT045",1933.3457088681
"FDA15","OUT046",3926.22957133212
"FDL39","OUT046",2913.25751336222
"FDJ53","OUT045",1871.41759283473
"FDX22","OUT013",3459.74461579166
"NCZ42","OUT045",3675.36529592196
"FDD56","OUT027",4301.6262090901
"FDD40","OUT017",3206.1390470752
"FDS50","OUT013",3534.39477418175
"NCN14","OUT013",2933.84298904749
"FDT15","OUT013",2980.06642332123
"NCS18","OUT027",3154.74630131392
"NCO26","OUT010",-123.153075194439
"FDF58","OUT018",789.064405532791
"NCB19","OUT013",1385.96665146862
"FDH26","OUT017",2437.55142598803
"DRB24","OUT027",3909.4680669417
"FDA49","OUT018",1109.79961919618
"FDB32","OUT045",1489.25152013935
"FDI36","OUT017",3245.57988489752
"NCA17","OUT010",483.080340727944
"FDH22","OUT013",2021.32672256466
"NCM26","OUT018",2188.08532375685
"FDT15","OUT027",4398.73440912073
"FDB16","OUT018",1122.20062300925
"NCP54","OUT027",3391.79849440815
"FDJ36","OUT013",1698.5006648092
"FDO28","OUT045",1836.19150847211
"FDU09","OUT013",1002.37304567474
"FDF29","OUT017",2200.29753992145
"FDY08","OUT013",2345.11307955117
"DRJ59","OUT018",324.501819456697
"FDT23","OUT027",2760.84279435319
"FDU15","OUT018",388.316219140397
"FDT47","OUT013",1631.26646415785
"FDI53","OUT019",741.112554419991
"FDR59","OUT018",3855.20056687495
"FDD53","OUT035",814.450092043043
"FDY51","OUT017",3590.58017592571
"FDT04","OUT049",707.894446391288
"FDU51","OUT049",2941.44106887613
"FDG14","OUT035",2632.69180558903
"NCU06","OUT045",3552.08214888732
"DRG25","OUT046",2944.22654635083
"DRH49","OUT035",1485.255795938
"FDN15","OUT035",2406.86681276012
"FDL43","OUT018",952.413318174808
"NCT18","OUT049",2963.49118527624
"NCB31","OUT013",4064.75877378624
"FDK57","OUT035",2054.41030892566
"FDY04","OUT019",755.006310926694
"NCP54","OUT046",1914.88919126219
"FDF41","OUT013",3857.07318710354
"FDM01","OUT045",1606.35111170647
"FDW03","OUT045",1648.79294506108
"FDF28","OUT045",1932.67474351592
"FDY37","OUT017",2454.26986054856
"FDQ03","OUT017",3880.06740074139
"FDP51","OUT027",3395.31246352345
"FDJ40","OUT017",1921.743842425
"FDC32","OUT049",1604.80364366981
"DRI49","OUT027",2724.79353435388
"NCW54","OUT017",1000.56635053967
"FDF09","OUT017",747.300904366059
"FDP45","OUT018",3717.6919688697
"DRJ23","OUT018",2679.2698288786
"FDS59","OUT017",1922.32900138041
"FDY08","OUT046",2290.29691650603
"FDX16","OUT049",2482.83079839795
"FDY16","OUT018",2685.59143640015
"FDK32","OUT035",2666.25781115003
"FDQ22","OUT013",700.836123128497
"NCC31","OUT018",2212.26683634053
"FDG58","OUT049",2624.33261893205
"DRF48","OUT013",3011.99791008684
"DRH36","OUT049",1268.80636552447
"NCR30","OUT035",1326.21323689375
"FDB03","OUT019",1913.52829551001
"FDZ28","OUT027",3499.34638591818
"FDR35","OUT017",3234.24340734108
"DRD15","OUT027",5112.37088731322
"FDJ33","OUT019",121.080787741272
"FDA56","OUT010",31.4170181022401
"FDP56","OUT046",822.573260004501
"NCT30","OUT046",774.498021011825
"FDK15","OUT017",1700.24113127838
"FDH44","OUT018",2163.31013990181
"FDV01","OUT013",2555.57621141601
"DRG03","OUT017",2545.10921471472
"FDG50","OUT027",2901.33781362803
"FDR16","OUT010",1531.72579682124
"FDZ60","OUT046",1713.45451583679
"DRG03","OUT045",2399.36809355086
"FDS56","OUT018",3903.02709308314
"FDU33","OUT045",727.208672165958
"DRD27","OUT035",1727.31196883987
"FDW22","OUT046",3606.15266885163
"DRA24","OUT045",2581.4006854263
"FDF38","OUT049",784.791685318734
"FDX48","OUT013",2562.00888988809
"FDS58","OUT018",2369.50562522732
"FDC32","OUT046",1500.19750839379
"NCQ29","OUT045",3993.67017698029
"DRK39","OUT018",1061.85420951833
"NCS38","OUT017",1892.0533215424
"DRO47","OUT013",1799.84191057105
"DRG27","OUT027",2127.06654577969
"FDC57","OUT027",4533.18437617233
"FDS55","OUT046",2383.15190947034
"NCJ06","OUT018",1611.06866894707
"FDO01","OUT019",207.945043043765
"NCM55","OUT045",2859.31548357136
"FDC52","OUT049",2600.42317934259
"FDQ15","OUT045",1237.82419968371
"NCT30","OUT027",2213.39539086914
"NCR42","OUT027",1940.52249527851
"FDD28","OUT035",1123.41577589671
"FDQ34","OUT049",1765.9103252723
"FDZ12","OUT027",3752.61035862797
"DRE13","OUT019",-518.13175951714
"NCN07","OUT019",202.934849433458
"FDM28","OUT035",3017.18183112798
"FDI10","OUT017",2892.6901770481
"FDQ25","OUT013",2799.89632092303
"FDA38","OUT010",1891.98924559265
"DRI13","OUT049",3542.40938763959
"FDY20","OUT027",2952.52724394411
"NCZ53","OUT035",3102.29561056851
"NCM31","OUT013",2341.52701943162
"DRB01","OUT017",3077.00288976152
"DRF37","OUT046",4073.9006360244
"NCF42","OUT049",2863.56908276346
"FDF16","OUT018",2121.38527240254
"FDB41","OUT013",866.774447266548
"FDR34","OUT013",3699.36755816297
"FDR15","OUT018",2272.36964819692
"NCV42","OUT019",-133.968063304013
"FDW51","OUT035",3558.70007289451
"FDU36","OUT017",1666.86100830111
"FDX60","OUT049",1394.03599479502
"FDY03","OUT035",1984.45466441079
"FDW55","OUT045",3892.50778941834
"FDT01","OUT010",1480.68939026591
"FDG58","OUT013",2571.82382322755
"FDK21","OUT017",4043.15153716841
"NCS41","OUT019",980.710862276563
"FDS10","OUT045",2836.20235108466
"NCT53","OUT046",2629.63818960742
"FDJ28","OUT018",2745.87755267056
"FDX44","OUT045",1358.5708757705
"FDT20","OUT018",372.656458388125
"FDO44","OUT017",1870.85410616002
"NCX17","OUT049",3780.79356839676
"FDY01","OUT017",1982.00597863737
"FDJ12","OUT027",4843.92747750735
"DRK35","OUT018",307.714902435191
"FDD47","OUT019",817.688494510843
"NCM53","OUT035",1833.49348309291
"FDO45","OUT013",1497.83993707894
"NCM42","OUT010",-186.575137173678
"FDE04","OUT046",2905.58087928677
"NCI30","OUT027",5311.81326408808
"FDZ19","OUT013",2821.03063864979
"FDW57","OUT013",2899.24706667797
"FDA25","OUT013",1711.14025997097
"FDT22","OUT046",1001.59179677413
"FDP51","OUT013",1959.84370555559
"FDD48","OUT027",3309.4479652691
"FDY39","OUT035",3084.18486254304
"FDO48","OUT010",1659.16216575329
"FDD23","OUT027",4449.49474904266
"DRN35","OUT027",2038.14490242677
"FDT01","OUT035",3572.57917502341
"FDC20","OUT010",-969.290903633267
"DRJ35","OUT035",1186.62036164169
"FDB32","OUT046",1528.42717062653
"FDL24","OUT046",2810.54756207118
"NCV42","OUT035",1919.60341276641
"FDZ46","OUT046",1760.91655320779
"FDC15","OUT013",2507.5297347668
"FDD08","OUT019",-1259.6649147484
"FDY50","OUT049",1509.15753083685
"FDD36","OUT013",1938.55738625062
"FDG57","OUT027",2281.36224221885
"FDL21","OUT018",467.453541840687
"FDN16","OUT027",3125.94969478868
"FDJ09","OUT027",2226.53284625434
"FDS01","OUT010",946.063946990065
"FDV33","OUT017",4232.29457184636
"DRE12","OUT017",1913.17047650016
"FDR07","OUT013",1602.91451180458
"FDP48","OUT010",1043.61225629609
"NCB55","OUT035",1071.05673624841
"FDQ08","OUT013",1105.52630376535
"FDR34","OUT035",3861.74325658115
"FDO33","OUT046",1803.20994584022
"FDP13","OUT045",586.8058360671
"FDX12","OUT049",3969.62839598437
"NCT06","OUT049",2733.7257316732
"FDR16","OUT019",1546.67224192339
"FDE36","OUT046",2687.71354658848
"FDZ36","OUT049",3067.54647727697
"FDV13","OUT045",1394.02595275072
"NCZ17","OUT035",715.285952016175
"FDU56","OUT045",2860.10108224495
"FDM09","OUT035",2920.55712224299
"FDV02","OUT017",2841.29083928869
"FDS34","OUT018",1580.25864120229
"FDA11","OUT049",1631.28602847041
"FDP09","OUT017",3504.8362774338
"FDB29","OUT027",3320.20909748667
